DATA,REGIO_CODI,REGIO,AGA_CODI,AGA,SECTOR_CODI,SECTOR,ABS_CODI,ABS,SEXE_CODI,SEXE,EDAT,POBLACIO_DIANA,VACUNACIO_INICIADA,VACUNACIO_COMPLETADA
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,1,Dona,35 a 39,525,427,414
12/01/2022,7801,METROPOLITANA SUD,64,Baix Llobregat Litoral i Sant Boi,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,375,SANT VICENÇ DELS HORTS 2,1,Dona,80 o més,402,386,384
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,338,PIERA,1,Dona,35 a 39,550,448,428
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,193,SABADELL 3A,1,Dona,12 a 14,287,199,159
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,0,Home,50 a 54,933,845,835
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,347,VALL D'EN BAS,0,Home,15 a 19,194,159,155
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,035,BARCELONA 3-D,1,Dona,60 a 64,1138,1044,1029
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,339,SALOU,0,Home,35 a 39,1068,821,802
12/01/2022,6400,GIRONA,55,Alt Maresme,6462,GIRONA SUD,325,PINEDA,0,Home,45 a 49,1437,1292,1267
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,230,SANTA PERPÈTUA DE LA MOGODA,0,Home,0 a 11,1332,330,27
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,319,MONTGAT,1,Dona,50 a 54,873,815,808
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,327,BARCELONA 8-I,1,Dona,12 a 14,265,188,142
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,199,SALT,0,Home,60 a 64,1139,1007,1002
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,0,Home,40 a 44,978,882,860
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,1,Dona,0 a 11,1021,240,30
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,391,PALAU-SOLITÀ I PLEGAMANS,1,Dona,30 a 34,365,317,306
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,1,Dona,25 a 29,347,264,260
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,0,Home,40 a 44,1603,1404,1376
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,371,IGUALADA-1,0,Home,12 a 14,406,250,193
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,153,MATARÓ 2,0,Home,25 a 29,436,345,333
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,208,SANT FELIU DE GUÍXOLS,0,Home,35 a 39,1168,906,863
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,1,Dona,35 a 39,376,292,287
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,160,MOLINS DE REI,1,Dona,45 a 49,1516,1401,1389
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,0,Home,12 a 14,227,146,113
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,218,SANT SADURNÍ D'ANOIA,1,Dona,50 a 54,908,810,806
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,005,ANGLÈS,0,Home,45 a 49,528,466,461
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,214,SANT JOAN DESPÍ 2,1,Dona,65 a 69,307,290,285
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,146,MANRESA 2,0,Home,15 a 19,634,487,459
12/01/2022,7801,METROPOLITANA SUD,64,Baix Llobregat Litoral i Sant Boi,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,203,SANT BOI DE LLOBREGAT 2,0,Home,30 a 34,516,422,399
12/01/2022,6300,TERRES DE L'EBRE,50,Montsià,6360,TERRES DE L'EBRE,004,AMPOSTA,1,Dona,30 a 34,744,602,589
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,329,LLEIDA RURAL 2-SUD,1,Dona,0 a 11,360,89,13
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,218,SANT SADURNÍ D'ANOIA,0,Home,15 a 19,730,608,593
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,1,Dona,12 a 14,268,184,138
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,330,BREDA - HOSTALRIC,1,Dona,0 a 11,660,109,10
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,1,Dona,65 a 69,518,479,474
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,0,Home,0 a 11,990,217,18
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,033,BARCELONA 3-B,0,Home,70 a 74,487,443,439
12/01/2022,6400,GIRONA,54,Ripollès,6461,GIRONA NORD,343,RIBES DE FRESER-CAMPDEVÀNOL,1,Dona,55 a 59,198,184,182
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,239,TARRAGONA 1,0,Home,30 a 34,478,352,332
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,1,Dona,35 a 39,1089,933,921
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,0,Home,80 o més,898,870,864
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,0,Home,50 a 54,660,619,611
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,174,PALLARS SOBIRÀ,0,Home,12 a 14,114,62,49
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7853,BARCELONA HORTA-GUINARDÓ,052,BARCELONA 7-B,0,Home,35 a 39,684,593,579
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,1,Dona,60 a 64,173,153,153
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,70 a 74,639,601,595
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7855,BARCELONA SANT ANDREU,069,BARCELONA 9-E,0,Home,70 a 74,249,241,239
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,291,L'HOSPITALET DE LLOBREGAT 4-TORRAS,1,Dona,40 a 44,1237,1040,1015
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,181,PONTS,0,Home,45 a 49,146,122,121
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,338,PIERA,0,Home,55 a 59,684,630,623
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,1,Dona,30 a 34,655,556,544
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,246,TERRA ALTA,0,Home,12 a 14,157,119,95
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,0,Home,45 a 49,1036,807,789
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,274,BADALONA 3,0,Home,70 a 74,478,457,452
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,005,ANGLÈS,0,Home,40 a 44,478,394,387
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7852,BARCELONA GRÀCIA,050,BARCELONA 6-D,0,Home,75 a 79,433,410,407
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,258,TORROELLA DE MONTGRÍ,1,Dona,12 a 14,283,169,131
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,083,BESALÚ,1,Dona,65 a 69,193,157,156
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,0,Home,70 a 74,786,752,741
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,240,TARRAGONA 2,1,Dona,55 a 59,923,839,831
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,129,LA GRANADELLA,1,Dona,50 a 54,60,53,53
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,234,SILS/VIDRERES/MAÇANET DE LA SELVA,1,Dona,60 a 64,720,646,633
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,125,GIRONA 2,0,Home,15 a 19,1022,835,788
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,266,VILADECANS 2,1,Dona,35 a 39,609,529,521
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,350,VIC-1 NORD,1,Dona,20 a 24,687,606,586
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,1,Dona,20 a 24,91,80,77
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,110,CORNELLÀ DE LLOBREGAT 3,1,Dona,15 a 19,315,275,269
12/01/2022,6200,CAMP DE TARRAGONA,06,Alt Camp i Conca de Barberà,6257,ALT CAMP-CONCA DE BARBERÀ,262,ALT CAMP EST,1,Dona,40 a 44,460,407,399
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,237,SÚRIA,0,Home,65 a 69,278,270,270
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,015,BANYOLES,1,Dona,25 a 29,813,672,641
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,0,Home,65 a 69,780,722,706
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,1,Dona,65 a 69,448,403,401
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,010,ARGENTONA,1,Dona,50 a 54,768,711,709
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,024,BARCELONA 2-D,1,Dona,0 a 11,590,137,17
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,224,SANTA COLOMA DE GRAMENET 3,1,Dona,30 a 34,476,404,397
12/01/2022,,No classificat,,No classificat,,No classificat,,No classificat,0,Home,25 a 29,2,2,2
12/01/2022,7801,METROPOLITANA SUD,64,Baix Llobregat Litoral i Sant Boi,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,375,SANT VICENÇ DELS HORTS 2,0,Home,65 a 69,337,312,301
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,125,GIRONA 2,0,Home,12 a 14,628,328,252
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,064,BARCELONA 8-H,0,Home,40 a 44,674,545,524
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,138,LLEIDA 4,0,Home,60 a 64,831,755,751
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,1,Dona,15 a 19,976,837,820
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,241,TARRAGONA 3,1,Dona,25 a 29,895,736,697
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,234,SILS/VIDRERES/MAÇANET DE LA SELVA,0,Home,35 a 39,733,564,545
12/01/2022,6200,CAMP DE TARRAGONA,06,Alt Camp i Conca de Barberà,6257,ALT CAMP-CONCA DE BARBERÀ,263,VALLS URBÀ,1,Dona,25 a 29,654,526,505
12/01/2022,6200,CAMP DE TARRAGONA,06,Alt Camp i Conca de Barberà,6257,ALT CAMP-CONCA DE BARBERÀ,262,ALT CAMP EST,1,Dona,0 a 11,630,158,13
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7847,BARCELONA SANT MARTÍ,076,BARCELONA 10-F,0,Home,30 a 34,938,783,762
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,0,Home,45 a 49,1091,953,932
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,1,Dona,40 a 44,833,749,734
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,034,BARCELONA 3-C,1,Dona,60 a 64,598,554,550
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,358,BARCELONA-6E,0,Home,45 a 49,922,815,808
12/01/2022,7100,ALT PIRINEU I ARAN,04,Aran,7107,ARAN,007,ARAN,0,Home,20 a 24,242,180,174
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,212,SANT HIPÒLIT DE VOLTREGÀ,1,Dona,75 a 79,125,121,119
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,294,L'HOSPITALET DE LLOBREGAT 7-FLORIDA N.,1,Dona,20 a 24,645,544,525
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,70 a 74,615,569,563
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,399,CASTELLBISBAL,0,Home,80 o més,202,195,193
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,329,LLEIDA RURAL 2-SUD,1,Dona,15 a 19,179,166,164
12/01/2022,7100,ALT PIRINEU I ARAN,01,Alt Urgell,7164,ALT PIRINEU,233,LA SEU D'URGELL,0,Home,60 a 64,638,540,531
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,1,Dona,12 a 14,500,368,289
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,351,VIC-2 SUD,0,Home,40 a 44,1254,1051,1010
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,0,Home,35 a 39,885,758,749
12/01/2022,7100,ALT PIRINEU I ARAN,04,Aran,7107,ARAN,007,ARAN,1,Dona,12 a 14,152,105,77
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,091,CAMBRILS,1,Dona,80 o més,1075,994,990
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,0,Home,15 a 19,875,804,793
12/01/2022,6400,GIRONA,52,Baix Empordà,6461,GIRONA NORD,084,LA BISBAL D'EMPORDÀ,1,Dona,60 a 64,548,492,488
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,225,SANTA COLOMA DE GRAMENET 4,0,Home,35 a 39,685,576,557
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,1,Dona,0 a 11,954,207,14
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,0,Home,20 a 24,591,418,382
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,1,Dona,45 a 49,1453,1374,1358
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7855,BARCELONA SANT ANDREU,069,BARCELONA 9-E,0,Home,45 a 49,760,686,678
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,287,GRANOLLERS 4 - SUD,1,Dona,80 o més,506,483,481
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,109,CORNELLÀ DE LLOBREGAT 2,0,Home,80 o més,819,786,782
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,340,VILA-SECA,0,Home,65 a 69,538,485,479
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,1,Dona,15 a 19,970,877,852
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,285,GRANOLLERS 2 - NORD,0,Home,80 o més,512,494,494
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,1,Dona,20 a 24,341,281,260
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,1,Dona,70 a 74,940,892,884
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,102,CENTELLES,0,Home,80 o més,274,266,250
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,087,LES BORGES DEL CAMP,0,Home,0 a 11,384,78,7
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,1,Dona,30 a 34,647,536,522
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,0,Home,30 a 34,644,494,471
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,0,Home,0 a 11,2389,398,35
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,40 a 44,890,810,798
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,254,VALL DEL GES,1,Dona,40 a 44,746,648,638
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,110,CORNELLÀ DE LLOBREGAT 3,0,Home,60 a 64,351,324,323
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7853,BARCELONA HORTA-GUINARDÓ,051,BARCELONA 7-A,0,Home,45 a 49,842,731,721
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,0,Home,15 a 19,319,261,257
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,0,Home,35 a 39,731,529,488
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,243,TARRAGONA 5,1,Dona,65 a 69,467,434,427
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,230,SANTA PERPÈTUA DE LA MOGODA,0,Home,60 a 64,719,682,678
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,235,SITGES,1,Dona,15 a 19,716,590,573
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,150,MARTORELLES,1,Dona,70 a 74,363,345,345
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,209,SANT FELIU DE LLOBREGAT 1,1,Dona,20 a 24,449,405,397
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,1,Dona,45 a 49,932,828,823
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,340,VILA-SECA,1,Dona,0 a 11,1388,308,21
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,119,FIGUERES,1,Dona,20 a 24,1374,1083,1013
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,377,RODA DE TER,1,Dona,50 a 54,339,305,303
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,229,SANTA MARGARIDA DE MONTBUI,0,Home,15 a 19,357,296,280
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,1,Dona,15 a 19,709,645,629
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,189,ROSES,0,Home,50 a 54,1469,1235,1206
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,0,Home,35 a 39,1005,842,823
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,080,BÀSCARA,1,Dona,35 a 39,141,113,111
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,125,GIRONA 2,0,Home,70 a 74,579,546,542
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,346,SANT JOAN LES FONTS,0,Home,55 a 59,186,166,164
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,307,REUS 5,1,Dona,60 a 64,880,826,817
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,1,Dona,30 a 34,572,456,441
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,1,Dona,30 a 34,623,494,479
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,0,Home,15 a 19,954,798,756
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,137,LLEIDA 3,0,Home,80 o més,601,581,577
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,0,Home,12 a 14,544,393,291
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,047,BARCELONA 6-A,1,Dona,35 a 39,1395,1152,1123
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,329,LLEIDA RURAL 2-SUD,0,Home,40 a 44,305,271,268
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,130,ALT BERGUEDÀ,0,Home,20 a 24,92,78,74
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,291,L'HOSPITALET DE LLOBREGAT 4-TORRAS,1,Dona,20 a 24,737,621,585
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,1,Dona,80 o més,1166,1102,1098
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,1,Dona,45 a 49,881,801,792
12/01/2022,6400,GIRONA,56,Selva Marítima,6462,GIRONA SUD,142,LLORET DE MAR,0,Home,55 a 59,1594,1328,1311
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,340,VILA-SECA,0,Home,25 a 29,502,370,347
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,224,SANTA COLOMA DE GRAMENET 3,1,Dona,40 a 44,762,693,681
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,0,Home,75 a 79,340,328,326
